category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
TISSUES	BTO:0000083	55	5799	9606	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,OGFR,ANO10,ERAP1,FABP5,F2,NSD3,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,ECE1,HLA-C,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,OGFR,ANO10,ERAP1,FABP5,F2,WHSC1L1,OS9,BBX,HBA1,TRIM25,PARP10,LIMS2,OAS2,SP100,DNAJB12,TAP1,WARS,GRAMD1C,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,ECE1,HLA-C,ISG15,DDX58,DNAJA4,KIF20A,IRF7,MX1,IFITM3,CALCOCO2,HLA-B,PARP14,SSBP1,ATP2C1,NR2C2	4.79e-08	1.82e-05	Female reproductive system	4.739928612014925	0.27803957641000954	1.317887743498314
TISSUES	BTO:0001488	56	6036	9606	PCK2,PSME2,PSMD10,LAP3,NECTIN2,TRIM21,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,ANO10,ERAP1,FABP5,COX11,F2,NSD3,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,SYNM,SP100,JAK1,DNAJB12,WARS,GRAMD1C,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,SLC38A10,PSMB8,ECE1,SKIV2L,HLA-C,AGRN,ISG15,DDX58,DNAJA4,IRF7,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,PVRL2,TRIM21,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,ANO10,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,SYNM,SP100,JAK1,DNAJB12,WARS,GRAMD1C,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,SLC38A10,PSMB8,ECE1,SKIV2L,HLA-C,AGRN,ISG15,DDX58,DNAJA4,IRF7,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1,ATP2C1,NR2C2	7.07e-08	2.24e-05	Endocrine gland	4.649751981665837	0.26846879156662934	1.2483132956023673
TISSUES	BTO:0000522	59	6602	9606	PCK2,PSME2,PSMD10,LAP3,APOL2,NECTIN2,TRIM21,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,PML,ANO10,ERAP1,FABP5,COX11,F2,NSD3,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,SYNM,SP100,JAK1,DNAJB12,WARS,GRAMD1C,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,SLC38A10,PSMB8,ECE1,SKIV2L,HLA-C,AGRN,ISG15,DDX58,DNAJA4,IRF7,SERPINB7,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,APOL2,PVRL2,TRIM21,PHC2,OASL,LGALS3BP,SAMHD1,IFIH1,PML,ANO10,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,SYNM,SP100,JAK1,DNAJB12,WARS,GRAMD1C,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,SLC38A10,PSMB8,ECE1,SKIV2L,HLA-C,AGRN,ISG15,DDX58,DNAJA4,IRF7,SERPINB7,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1,ATP2C1,NR2C2	8.29e-08	2.25e-05	Gland	4.647817481888637	0.25220648731183265	1.1722097207736606
TISSUES	BTO:0001491	48	5020	9606	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,NECTIN2,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,OGFR,ANO10,F2,NSD3,STAT2,OS9,HBA1,TRIM25,LIMS2,SYNM,SP100,JAK1,DNAJB12,WARS,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,IFIT3,PSMB8,ECE1,HLA-C,AGRN,ISG15,IRF7,SERPINB7,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1	PCK2,PSME2,PSMD10,LAP3,EIF2AK2,PVRL2,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,OGFR,ANO10,F2,WHSC1L1,STAT2,OS9,HBA1,TRIM25,LIMS2,SYNM,SP100,JAK1,DNAJB12,WARS,STAT1,COL6A1,MPHOSPH8,QSOX1,IFI16,IFIT5,IFIT1,IFIT3,PSMB8,ECE1,HLA-C,AGRN,ISG15,IRF7,SERPINB7,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1	6.56e-07	0.00016	Viscus	3.795880017344075	0.2815675158945491	1.068796507117329
TISSUES	BTO:0003099	32	2593	9606	PSMD10,EIF2AK2,PHC2,LGALS3BP,SAMHD1,IFIH1,FABP5,NSD3,BBX,HBA1,TRIM25,PARP10,OAS2,SP100,WARS,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,ECE1,HLA-C,KIF20A,IRF7,MX1,IFITM3,HLA-B,PARP14,SSBP1	PSMD10,EIF2AK2,PHC2,LGALS3BP,SAMHD1,IFIH1,FABP5,WHSC1L1,BBX,HBA1,TRIM25,PARP10,OAS2,SP100,WARS,STAT1,XAF1,COL6A1,MPHOSPH8,QSOX1,DDR2,IFI16,GBP1,ECE1,HLA-C,KIF20A,IRF7,MX1,IFITM3,HLA-B,PARP14,SSBP1	7.06e-07	0.00016	Internal female genital organ	3.795880017344075	0.3923774572145357	1.4894177490969358
TISSUES	BTO:0000089	24	1675	9606	OAS3,TRIM21,OASL,SP110,SAMHD1,ERAP1,F2,NSD3,HBA1,EHD3,OAS2,TAP1,WARS,MPHOSPH8,IFI16,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,IFI35,HLA-B,TAPBP,ATP2C1	OAS3,TRIM21,OASL,SP110,SAMHD1,ERAP1,F2,WHSC1L1,HBA1,EHD3,OAS2,TAP1,WARS,MPHOSPH8,IFI16,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,IFI35,HLA-B,TAPBP,ATP2C1	2.19e-06	0.00042	Blood	3.3767507096020997	0.4572264260027231	1.5439396584535272
TISSUES	BTO:0000042	92	14895	9606	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,NSD3,STAT2,WASHC5,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	PCK2,PSME2,PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,EMC8,TRIM21,PHC2,OASL,SP110,LGALS3BP,SAMHD1,IFIH1,PML,LPCAT1,NSMCE2,OGFR,ANO10,DTX3L,ERAP1,FABP5,COX11,F2,WHSC1L1,STAT2,KIAA0196,OS9,BBX,SLC25A22,HBA1,TRIM25,PARP10,LIMS2,EHD3,MX2,SYNM,OAS2,SP100,JAK1,DNAJB12,TAP1,WARS,GRAMD1C,SLC25A29,STAT1,XAF1,COL6A1,MPHOSPH8,CENPF,QSOX1,DDR2,IFI16,MLLT11,GBP1,IFIT5,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,DNAJC1,AGRN,ISG15,DDX58,SAMD9,RCL1,GPR155,DNAJA4,KIF20A,IRF7,SERPINB7,MX1,IFITM3,CRELD2,IFI35,CALCOCO2,HLA-B,TAPBP,VPS52,HELZ2,PARP14,SSBP1,ATP2C1,NR2C2	3.2e-06	0.00055	Animal	3.2596373105057563	0.09177731545847405	0.29916076172649875
TISSUES	BTO:0000634	26	1970	9606	APOL2,TRIM21,PHC2,SP110,LGALS3BP,OGFR,FABP5,SLC25A22,DNAJB12,WARS,XAF1,DDR2,IFIT1,PSMB8,ECE1,AGRN,DDX58,SAMD9,KIF20A,IFITM3,IFI35,CALCOCO2,HLA-B,TAPBP,ATP2C1,NR2C2	APOL2,TRIM21,PHC2,SP110,LGALS3BP,OGFR,FABP5,SLC25A22,DNAJB12,WARS,XAF1,DDR2,IFIT1,PSMB8,ECE1,AGRN,DDX58,SAMD9,KIF20A,IFITM3,IFI35,CALCOCO2,HLA-B,TAPBP,ATP2C1,NR2C2	3.35e-06	0.00055	Integument	3.2596373105057563	0.4215371174732063	1.3740581158787113
TISSUES	BTO:0000759	24	1882	9606	PCK2,PSME2,LAP3,LGALS3BP,SAMHD1,IFIH1,F2,STAT2,OS9,HBA1,TRIM25,SP100,JAK1,STAT1,COL6A1,HLA-C,AGRN,ISG15,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1	PCK2,PSME2,LAP3,LGALS3BP,SAMHD1,IFIH1,F2,STAT2,OS9,HBA1,TRIM25,SP100,JAK1,STAT1,COL6A1,HLA-C,AGRN,ISG15,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1	1.57e-05	0.0021	Liver	2.677780705266081	0.40662161828434906	1.0888435237858993
TISSUES	BTO:0000345	29	2645	9606	PCK2,PSME2,LAP3,NECTIN2,LGALS3BP,SAMHD1,IFIH1,F2,STAT2,OS9,SLC25A22,HBA1,TRIM25,SP100,JAK1,STAT1,COL6A1,PSMB8,ECE1,HLA-C,AGRN,ISG15,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1	PCK2,PSME2,LAP3,PVRL2,LGALS3BP,SAMHD1,IFIH1,F2,STAT2,OS9,SLC25A22,HBA1,TRIM25,SP100,JAK1,STAT1,COL6A1,PSMB8,ECE1,HLA-C,AGRN,ISG15,IFITM3,CALCOCO2,HLA-B,TAPBP,VPS52,PARP14,SSBP1	2.83e-05	0.0036	Digestive gland	2.4436974992327127	0.34100231719173274	0.8333065097539976
TISSUES	BTO:0001281	11	495	9606	SP110,IFIH1,LPCAT1,OGFR,NSD3,HBA1,IFIT5,HLA-C,IRF7,HLA-B,HELZ2	SP110,IFIH1,LPCAT1,OGFR,WHSC1L1,HBA1,IFIT5,HLA-C,IRF7,HLA-B,HELZ2	4.37e-05	0.0052	Spleen	2.283996656365201	0.6478174818886375	1.4796129625685723
TISSUES	BTO:0000753	20	1496	9606	TRIM21,SP110,SAMHD1,IFIH1,LPCAT1,OGFR,NSD3,OS9,HBA1,PARP10,XAF1,MPHOSPH8,IFI16,IFIT5,HLA-C,IRF7,CALCOCO2,HLA-B,TAPBP,HELZ2	TRIM21,SP110,SAMHD1,IFIH1,LPCAT1,OGFR,WHSC1L1,OS9,HBA1,PARP10,XAF1,MPHOSPH8,IFI16,IFIT5,HLA-C,IRF7,CALCOCO2,HLA-B,TAPBP,HELZ2	4.9e-05	0.0055	Lymphoid tissue	2.2596373105057563	0.42712839779951983	0.9651552640443398
TISSUES	BTO:0000416	11	624	9606	APOL2,TRIM21,DNAJB12,IFIT1,ECE1,AGRN,SAMD9,KIF20A,IFITM3,TAPBP,NR2C2	APOL2,TRIM21,DNAJB12,IFIT1,ECE1,AGRN,SAMD9,KIF20A,IFITM3,TAPBP,NR2C2	0.00032	0.0321	Epithelium	1.4934949675951281	0.5472380911397823	0.8172973351936289
DISEASES	DOID:0060861	5	8	9606	OAS3,OASL,OAS2,DDX58,MX1	OAS3,OASL,OAS2,DDX58,MX1	3.46e-09	1.51e-05	Microphthalmia with limb anomalies	4.82102305270683	2.0969100130080562	10.109251512163619
DISEASES	DOID:612	15	426	9606	TRIM21,SAMHD1,IFIH1,ERAP1,F2,TAP1,STAT1,SLC30A1,TAP2,HLA-C,AGRN,ISG15,HLA-B,TAPBP,ATP2C1	TRIM21,SAMHD1,IFIH1,ERAP1,F2,TAP1,STAT1,SLC30A1,TAP2,HLA-C,AGRN,ISG15,HLA-B,TAPBP,ATP2C1	4.81e-09	1.51e-05	Primary immunodeficiency disease	4.82102305270683	0.8477116556169435	4.086837433777558
DISEASES	DOID:934	7	108	9606	OASL,F2,MX2,STAT1,HLA-C,DDX58,HLA-B	OASL,F2,MX2,STAT1,HLA-C,DDX58,HLA-B	1.74e-06	0.0019	Viral infectious disease	2.721246399047171	1.1127042801912883	3.027942515674918
DISEASES	DOID:0060009	3	3	9606	TAP1,TAP2,TAPBP	TAP1,TAP2,TAPBP	2.37e-06	0.0021	MHC class I deficiency	2.677780705266081	2.3010299956639813	6.161653724627503
DISEASES	DOID:0060032	8	170	9606	TRIM21,SAMHD1,IFIH1,ERAP1,STAT1,HLA-C,HLA-B,ATP2C1	TRIM21,SAMHD1,IFIH1,ERAP1,STAT1,HLA-C,HLA-B,ATP2C1	3.03e-06	0.0021	Autoimmune disease of musculoskeletal system	2.677780705266081	0.9736710612776509	2.6072775811652416
DISEASES	DOID:417	10	294	9606	TRIM21,SAMHD1,IFIH1,ERAP1,F2,STAT1,HLA-C,AGRN,HLA-B,ATP2C1	TRIM21,SAMHD1,IFIH1,ERAP1,F2,STAT1,HLA-C,AGRN,HLA-B,ATP2C1	2.84e-06	0.0021	Autoimmune disease	2.677780705266081	0.832682665251824	2.2297415746208693
DISEASES	DOID:7147	3	9	9606	ERAP1,HLA-C,HLA-B	ERAP1,HLA-C,HLA-B	2.56e-05	0.014	Ankylosing spondylitis	1.853871964321762	1.8239087409443189	3.381293280318076
Keyword	KW-0051	22	127	9606	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,STAT2,TRIM25,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,STAT2,TRIM25,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	1.2300000000000001e-26	8.3e-24	Antiviral defense	23.080921907623924	1.5396489555302304	35.536517307747985
Keyword	KW-0391	29	522	9606	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,ERAP1,TRIM25,MX2,OAS2,TAP1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,ERAP1,TRIM25,MX2,OAS2,TAP1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	4.72e-22	1.6e-19	Immunity	18.795880017344075	1.0457574905606752	19.655932319817282
Keyword	KW-0399	23	324	9606	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,TRIM25,MX2,OAS2,IFI16,IFIT5,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	OAS3,EIF2AK2,OASL,SAMHD1,IFIH1,HERC5,PML,DTX3L,TRIM25,MX2,OAS2,IFI16,IFIT5,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,HLA-B,PARP14	1.01e-19	2.27e-17	Innate immunity	16.643974142806876	1.1522128214749618	19.17740040763982
Keyword	KW-0945	22	534	9606	EIF2AK2,NECTIN2,SP110,SAMHD1,IFIH1,PML,DTX3L,STAT2,TRIM25,SP100,DNAJB12,TAP1,STAT1,IFIT1,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,HLA-B	EIF2AK2,PVRL2,SP110,SAMHD1,IFIH1,PML,DTX3L,STAT2,TRIM25,SP100,DNAJB12,TAP1,STAT1,IFIT1,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,HLA-B	3.4e-14	5.75e-12	Host-virus interaction	11.24033215531037	0.915911419457631	10.295148579545573
Keyword	KW-0597	63	8057	9606	PCK2,PSME2,LAP3,OAS3,EIF2AK2,NMI,APOL2,NECTIN2,TRIM21,PHC2,SP110,SAMHD1,IFIH1,PML,NSMCE2,OGFR,DTX3L,FABP5,NSD3,STAT2,WASHC5,BBX,TRIM25,PARP10,LIMS2,EHD3,SYNM,SP100,JAK1,WARS,STAT1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,SOWAHC,DNAJC1,AGRN,DDX58,DNAJA4,KIF20A,IRF7,SERPINB7,SP140L,CALCOCO2,HLA-B,VPS52,HELZ2,PARP14,SSBP1,NR2C2	PCK2,PSME2,LAP3,OAS3,EIF2AK2,NMI,APOL2,PVRL2,TRIM21,PHC2,SP110,SAMHD1,IFIH1,PML,NSMCE2,OGFR,DTX3L,FABP5,WHSC1L1,STAT2,KIAA0196,BBX,TRIM25,PARP10,LIMS2,EHD3,SYNM,SP100,JAK1,WARS,STAT1,MPHOSPH8,CENPF,SLC30A1,QSOX1,DDR2,IFI16,MLLT11,IFIT1,IFIT3,EPHB2,SLC38A10,PSMB8,ECE1,SKIV2L,CCDC22,HLA-C,SOWAHC,DNAJC1,AGRN,DDX58,DNAJA4,KIF20A,IRF7,SERPINB7,SP140L,CALCOCO2,HLA-B,VPS52,HELZ2,PARP14,SSBP1,NR2C2	3.54e-06	0.00048	Phosphoprotein	3.318758762624413	0.19419718147351425	0.6444935976921887
Keyword	KW-0832	27	2383	9606	EIF2AK2,TRIM21,PHC2,SAMHD1,IFIH1,HERC5,PML,NSMCE2,DTX3L,NSD3,STAT2,BBX,TRIM25,EHD3,SP100,JAK1,STAT1,IFI16,MLLT11,IFIT1,EPHB2,DDX58,IRF7,MX1,IFITM3,SP140L,NR2C2	EIF2AK2,TRIM21,PHC2,SAMHD1,IFIH1,HERC5,PML,NSMCE2,DTX3L,WHSC1L1,STAT2,BBX,TRIM25,EHD3,SP100,JAK1,STAT1,IFI16,MLLT11,IFIT1,EPHB2,DDX58,IRF7,MX1,IFITM3,SP140L,NR2C2	3.34e-05	0.0036	Ubl conjugation	2.4436974992327127	0.35526971747651237	0.8681717201504656
Keyword	KW-0963	44	5028	9606	PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,EMC8,TRIM21,OASL,IFIH1,HERC5,PML,OGFR,DTX3L,FABP5,STAT2,WASHC5,TRIM25,PARP10,MX2,SYNM,OAS2,SP100,WARS,STAT1,XAF1,CENPF,IFI16,MLLT11,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,SKIV2L,ISG15,DDX58,SAMD9,KIF20A,IRF7,SERPINB7,MX1,CALCOCO2,PARP14	PSMD10,LAP3,OAS3,EIF2AK2,NMI,APOL2,EMC8,TRIM21,OASL,IFIH1,HERC5,PML,OGFR,DTX3L,FABP5,STAT2,KIAA0196,TRIM25,PARP10,MX2,SYNM,OAS2,SP100,WARS,STAT1,XAF1,CENPF,IFI16,MLLT11,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,SKIV2L,ISG15,DDX58,SAMD9,KIF20A,IRF7,SERPINB7,MX1,CALCOCO2,PARP14	3.18e-05	0.0036	Cytoplasm	2.4436974992327127	0.24308740313624846	0.5940320791390247
Keyword	KW-0007	33	3341	9606	PCK2,PSME2,LAP3,OAS3,EIF2AK2,APOL2,OASL,SAMHD1,PML,NSMCE2,OGFR,DTX3L,FABP5,NSD3,TRIM25,PARP10,EHD3,OAS2,SP100,JAK1,DNAJB12,STAT1,MPHOSPH8,CENPF,IFI16,PSMB9,DDX58,KIF20A,IRF7,MX1,VPS52,SSBP1,NR2C2	PCK2,PSME2,LAP3,OAS3,EIF2AK2,APOL2,OASL,SAMHD1,PML,NSMCE2,OGFR,DTX3L,FABP5,WHSC1L1,TRIM25,PARP10,EHD3,OAS2,SP100,JAK1,DNAJB12,STAT1,MPHOSPH8,CENPF,IFI16,PSMB9,DDX58,KIF20A,IRF7,MX1,VPS52,SSBP1,NR2C2	5.43e-05	0.0046	Acetylation	2.337242168318426	0.2956674599037374	0.6910464550866124
Keyword	KW-0547	21	1760	9606	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,KIF20A,MX1,HELZ2,ATP2C1	PCK2,OAS3,EIF2AK2,SAMHD1,IFIH1,EHD3,MX2,OAS2,JAK1,TAP1,WARS,DDR2,GBP1,EPHB2,TAP2,SKIV2L,DDX58,KIF20A,MX1,HELZ2,ATP2C1	0.00015	0.0116	Nucleotide-binding	1.9355420107730814	0.3777366225837506	0.7311251020183852
KEGG	hsa05169	14	193	9606	OAS3,EIF2AK2,STAT2,OAS2,JAK1,TAP1,STAT1,TAP2,HLA-C,ISG15,DDX58,IRF7,HLA-B,TAPBP	OAS3,EIF2AK2,STAT2,OAS2,JAK1,TAP1,STAT1,TAP2,HLA-C,ISG15,DDX58,IRF7,HLA-B,TAPBP	1.98e-12	6.65e-10	Epstein-Barr virus infection	9.177178354696895	1.1616007223344456	10.660217005807953
KEGG	hsa05164	13	165	9606	OAS3,EIF2AK2,IFIH1,PML,STAT2,TRIM25,MX2,OAS2,JAK1,STAT1,DDX58,IRF7,MX1	OAS3,EIF2AK2,IFIH1,PML,STAT2,TRIM25,MX2,OAS2,JAK1,STAT1,DDX58,IRF7,MX1	4.85e-12	8.15e-10	Influenza A	9.088842391260023	1.1974894037569117	10.883792455950509
KEGG	hsa05162	11	138	9606	OAS3,EIF2AK2,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,DDX58,IRF7,MX1	OAS3,EIF2AK2,IFIH1,STAT2,MX2,OAS2,JAK1,STAT1,DDX58,IRF7,MX1	2.08e-10	2.32e-08	Measles	7.634512015109101	1.2025435944209697	9.180833520299378
KEGG	hsa05160	11	156	9606	OAS3,EIF2AK2,STAT2,MX2,OAS2,JAK1,STAT1,IFIT1,DDX58,IRF7,MX1	OAS3,EIF2AK2,STAT2,MX2,OAS2,JAK1,STAT1,IFIT1,DDX58,IRF7,MX1	7.05e-10	5.92e-08	Hepatitis C	7.22767829327708	1.1492980824677446	8.30675680315709
KEGG	hsa05168	16	479	9606	OAS3,EIF2AK2,IFIH1,PML,STAT2,OAS2,SP100,JAK1,TAP1,STAT1,TAP2,HLA-C,DDX58,IRF7,HLA-B,TAPBP	OAS3,EIF2AK2,IFIH1,PML,STAT2,OAS2,SP100,JAK1,TAP1,STAT1,TAP2,HLA-C,DDX58,IRF7,HLA-B,TAPBP	2.9e-09	1.95e-07	Herpes simplex virus 1 infection	6.709965388637482	0.8248144649053428	5.534476511562395
KEGG	hsa05165	11	325	9606	EIF2AK2,OASL,STAT2,MX2,JAK1,STAT1,COL6A1,HLA-C,ISG15,MX1,HLA-B	EIF2AK2,OASL,STAT2,MX2,JAK1,STAT1,COL6A1,HLA-C,ISG15,MX1,HLA-B	9.18e-07	5.14e-05	Human papillomavirus infection	4.289036881004725	0.8305393198433318	3.5622137739326294
KEGG	hsa04612	6	63	9606	PSME2,TAP1,TAP2,HLA-C,HLA-B,TAPBP	PSME2,TAP1,TAP2,HLA-C,HLA-B,TAPBP	1.22e-06	5.86e-05	Antigen processing and presentation	4.23210238398191	1.2798406965940432	5.416416863172718
KEGG	hsa04621	7	174	9606	OAS3,STAT2,OAS2,JAK1,STAT1,GBP1,IRF7	OAS3,STAT2,OAS2,JAK1,STAT1,GBP1,IRF7	3.41e-05	0.0014	NOD-like receptor signaling pathway	2.853871964321762	0.9055787873956382	2.584405912832909
KEGG	hsa04622	5	70	9606	IFIH1,TRIM25,ISG15,DDX58,IRF7	IFIH1,TRIM25,ISG15,DDX58,IRF7	3.63e-05	0.0014	RIG-I-like receptor signaling pathway	2.853871964321762	1.154901959985743	3.2959423251435656
KEGG	hsa05167	7	187	9606	EIF2AK2,STAT2,JAK1,STAT1,HLA-C,IRF7,HLA-B	EIF2AK2,STAT2,JAK1,STAT1,HLA-C,IRF7,HLA-B	5.29e-05	0.0018	Kaposi sarcoma-associated herpesvirus infection	2.744727494896694	0.874286429141739	2.3996780004803813
KEGG	hsa05161	6	159	9606	IFIH1,STAT2,JAK1,STAT1,DDX58,IRF7	IFIH1,STAT2,JAK1,STAT1,DDX58,IRF7	0.00018	0.0054	Hepatitis B	2.2676062401770314	0.8777841217271733	1.9904687519568531
KEGG	hsa05203	6	182	9606	EIF2AK2,SP100,JAK1,HLA-C,IRF7,HLA-B	EIF2AK2,SP100,JAK1,HLA-C,IRF7,HLA-B	0.00036	0.01	Viral carcinogenesis	2.0	0.8191098580625501	1.6382197161251002
KEGG	hsa05170	6	204	9606	SAMHD1,TAP1,TAP2,HLA-C,HLA-B,TAPBP	SAMHD1,TAP1,TAP2,HLA-C,HLA-B,TAPBP	0.00064	0.0166	Human immunodeficiency virus 1 infection	1.779891911959945	0.7695510786217261	1.369717740678862
KEGG	hsa05163	6	218	9606	JAK1,TAP1,TAP2,HLA-C,HLA-B,TAPBP	JAK1,TAP1,TAP2,HLA-C,HLA-B,TAPBP	0.0009	0.0216	Human cytomegalovirus infection	1.665546248849069	0.74072475244302	1.2337113328611273
KEGG	hsa03050	3	43	9606	PSME2,PSMB9,PSMB8	PSME2,PSMB9,PSMB8	0.0016	0.0349	Proteasome	1.45717457304082	1.144682794804057	1.6680026627857745
SMART	SM00258	3	8	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	1.92e-05	0.014	SAND domain	1.853871964321762	1.8750612633917	3.476123507587616
InterPro	IPR000770	3	8	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	1.92e-05	0.028	SAND domain	1.5528419686577808	1.8750612633917	2.9116738235991133
InterPro	IPR004865	3	5	9606	SP110,SP100,SP140L	SP110,SP100,SP140L	6.6e-06	0.028	HSR domain	1.5528419686577808	2.0791812460476247	3.228639899308931
InterPro	IPR006116	3	4	9606	OAS3,OASL,OAS2	OAS3,OASL,OAS2	4.14e-06	0.028	2-5OAS/ClassI-CCAase, nucleotidyltransferase domain	1.5528419686577808	2.1760912590556813	3.379125834691013
